,Unnamed: 0.1,Unnamed: 0,Empresas,Endereços,Link Maps,Tipo,Latitude,Longitude
2324,2857,2857,Artur Rios Piscinas,"R. Artur Rios, 986 - Loja A - Sen. Vasconcelos, Rio de Janeiro - RJ, 23013-470",https://www.google.com/maps/place/Artur+Rios+Piscinas/data=!4m7!3m6!1s0x9be140e88efba1:0xb7f720cd6de21198!8m2!3d-22.9001878!4d-43.5432884!16s%2Fg%2F1pv0wzgrt!19sChIJofuO6EDhmwARmBHibc0g97c?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9001878,-43.5432884
2325,2858,2858,Bazar Servidor,"Av. Serido, 543 - Sen. Vasconcelos, Rio de Janeiro - RJ, 23015-170",https://www.google.com/maps/place/Bazar+Servidor/data=!4m7!3m6!1s0x9be137f93bba5b:0xca7702a1b1b89d93!8m2!3d-22.9089861!4d-43.5392021!16s%2Fg%2F1tfqmlr_!19sChIJW7o7-TfhmwARk524saECd8o?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9089861,-43.5392021
2326,2859,2859,ConstruFrez Materiais de Construção,"Estr. de Sepetiba, 4512 - lotes 10 - Sepetiba, Rio de Janeiro - RJ, 23525-173",https://www.google.com/maps/place/ConstruFrez+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bf094de2a7365:0xfda27196a4abe249!8m2!3d-22.9576857!4d-43.6910175!16s%2Fg%2F11ddxk_rwt!19sChIJZXMq3pTwmwARSeKrpJZxov0?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9576857,-43.6910175
2327,2860,2860,Trevo Recôncavo Materiais de Construções,"Estr. São Tarcísio, 710 - Sepetiba, Rio de Janeiro - RJ, 23530-827",https://www.google.com/maps/place/Trevo+Rec%C3%B4ncavo+Materiais+de+Constru%C3%A7%C3%B5es/data=!4m7!3m6!1s0x9bf11dfd97fac9:0xe3b3d9f99df43f8b!8m2!3d-22.9801149!4d-43.690187!16s%2Fg%2F11b7xwf9zt!19sChIJyfqX_R3xmwARiz_0nfnZs-M?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9801149,-43.690187
2328,2861,2861,Bazar Pague Menos,"R. Rafael Pereira, 5 - B - Sepetiba, Rio de Janeiro - RJ, 23535-808",https://www.google.com/maps/place/Bazar+Pague+Menos/data=!4m7!3m6!1s0x9bf0e0c70169d3:0x3463cc62a9d051f3!8m2!3d-22.9744135!4d-43.6936377!16s%2Fg%2F11gfd1td1z!19sChIJ02kBx-DwmwAR81HQqWLMYzQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9744135,-43.6936377
2329,2862,2862,RDS BAZAR E MATERIAIS DE CONSTRUÇÃO,"Av. Um - Sepetiba, Rio de Janeiro - RJ, 23520-660",https://www.google.com/maps/place/RDS+BAZAR+E+MATERIAIS+DE+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x9bf14d687caceb:0xfca55caa0e363ee7!8m2!3d-22.9568912!4d-43.6787552!16s%2Fg%2F11j0fc4s_j!19sChIJ66x8aE3xmwAR5z42Dqpcpfw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9568912,-43.6787552
2330,2863,2863,O Farol de Sepetiba,"R. da Floresta, 46 - Sepetiba, Rio de Janeiro - RJ, 23545-412",https://www.google.com/maps/place/O+Farol+de+Sepetiba/data=!4m7!3m6!1s0x9bf0d660c63387:0x71d3c4b53998421a!8m2!3d-22.9710768!4d-43.7089315!16s%2Fg%2F1tlbvyx4!19sChIJhzPGYNbwmwARGkKYObXE03E?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9710768,-43.7089315
2331,2864,2864,Tijolinho Materiais De Construcao,"Estr. de Sepetiba, 4512 - Sepetiba, Rio de Janeiro - RJ, 23525-173",https://www.google.com/maps/place/Tijolinho+Materiais+De+Construcao/data=!4m7!3m6!1s0x9bf0eaaa31bbb3:0xe3690b0439f86cc1!8m2!3d-22.9592259!4d-43.6948562!16s%2Fg%2F11f3c92ms7!19sChIJs7sxqurwmwARwWz4OQQLaeM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9592259,-43.6948562
2332,2865,2865,Ponto Certo De Sepetiba,"Atendimento& whatsapp (21 - Estr. da Estiva, 226 - 99938-9983--238 - Sepetiba, Rio de Janeiro - RJ, 23530-075",https://www.google.com/maps/place/Ponto+Certo+De+Sepetiba/data=!4m7!3m6!1s0x9bf0ef065ccfe3:0x8b574423cb482e37!8m2!3d-22.968507!4d-43.6881541!16s%2Fg%2F11b6gh8fl7!19sChIJ489cBu_wmwARNy5IyyNEV4s?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.968507,-43.6881541
2333,2866,2866,SEPELAR CASA & CONSTRUÇÃO,"R. José Fernandes, 777 - Sepetiba, Rio de Janeiro - RJ, 23535-450",https://www.google.com/maps/place/SEPELAR+CASA+%26+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x9bf1bf2f979841:0x9f814bf0a37a2142!8m2!3d-22.9741729!4d-43.6940532!16s%2Fg%2F11p540vfhq!19sChIJQZiXL7_xmwARQiF6o_BLgZ8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9741729,-43.6940532
2334,2867,2867,Disensa Galpão Da Construção e Ferragens Em Geral,"Estr. do Piaí, 4953 - Sepetiba, Rio de Janeiro - RJ, 23530-611",https://www.google.com/maps/place/Disensa+Galp%C3%A3o+Da+Constru%C3%A7%C3%A3o+e+Ferragens+Em+Geral/data=!4m7!3m6!1s0x9bf19ad69e5d53:0x896cb292ad704ec1!8m2!3d-22.9699098!4d-43.6928077!16s%2Fg%2F11jmzdkxtx!19sChIJU12e1prxmwARwU5wrZKybIk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9699098,-43.6928077
2335,2868,2868,Ratinho material de construção,"Rua Trinta e seis, Nova, N° 04 - Sepetiba, Rio de Janeiro - RJ, 23547-360",https://www.google.com/maps/place/Ratinho+material+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bf14f24c86e15:0x995233bc807e614f!8m2!3d-22.9574068!4d-43.6888094!16s%2Fg%2F11qby4lw_l!19sChIJFW7IJE_xmwART2F-gLwzUpk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9574068,-43.6888094
2336,2869,2869,J M e B Material de Construcao de Sepetiba,"Atendimento& whatsapp (21)99938, 9983Estr. do Piaí, 5910 - Sepetiba, Rio de Janeiro - RJ, 23028-050",https://www.google.com/maps/place/J+M+e+B+Material+de+Construcao+de+Sepetiba/data=!4m7!3m6!1s0x9bf0dbaf90dff7:0x2fbee7c8ad242b79!8m2!3d-22.9688589!4d-43.7014643!16s%2Fg%2F1ydkhrchd!19sChIJ99-Qr9vwmwAReSskrcjnvi8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9688589,-43.7014643
2337,2870,2870,Obrasmil Laje & Construção,"Av. 04 - Sepetiba, Rio de Janeiro - RJ, 23547-395",https://www.google.com/maps/place/Obrasmil+Laje+%26+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bf09284571927:0xeda08f0258fdff33!8m2!3d-22.9599944!4d-43.6864612!16s%2Fg%2F11gvr6w8q9!19sChIJJxlXhJLwmwARM__9WAKPoO0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9599944,-43.6864612
2338,2871,2871,Mat. De Construção Águia Dourada,"R. José Fernandes, 2000 - Sepetiba, Rio de Janeiro - RJ, 23535-450",https://www.google.com/maps/place/Mat.+De+Constru%C3%A7%C3%A3o+%C3%81guia+Dourada/data=!4m7!3m6!1s0x9bf0e7318fa17f:0x53a7ea87c5690e01!8m2!3d-22.973512!4d-43.69339!16s%2Fg%2F11j13430nt!19sChIJf6GPMefwmwARAQ5pxYfqp1M?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.973512,-43.69339
2339,2872,2872,JG MOREIRA BAZAR E MATERIAIS DE CONSTRUÇÃO,"Estr. de Sepetiba, 2781 - Santa Cruz, Rio de Janeiro - RJ, 23545-003",https://www.google.com/maps/place/JG+MOREIRA+BAZAR+E+MATERIAIS+DE+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x9bf1bcc17c99b7:0x8ede32abc26159f4!8m2!3d-22.9534983!4d-43.6834975!16s%2Fg%2F11gyqh74xv!19sChIJt5l8wbzxmwAR9Flhwqsy3o4?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9534983,-43.6834975
2340,2873,2873,FL Material de Construção,"R. Miguel Machado, 42 - Sepe6, Rio de Janeiro - RJ, 23530-094",https://www.google.com/maps/place/FL+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bf0e949088859:0x6da6b372a7cb124f!8m2!3d-22.9643906!4d-43.6910869!16s%2Fg%2F11c5zxbd8q!19sChIJWYgISenwmwARTxLLp3Kzpm0?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9643906,-43.6910869
2341,2874,2874,Celestino's Mat.De Construção Império Da Laje,"Estr. do Piaí, 4949 - Sepetiba, Rio de Janeiro - RJ, 23530-611",https://www.google.com/maps/place/Celestino%27s+Mat.De+Constru%C3%A7%C3%A3o+Imp%C3%A9rio+Da+Laje/data=!4m7!3m6!1s0x9bf0e62d722ba5:0x1a31a3052d0b4d47!8m2!3d-22.9699118!4d-43.6925628!16s%2Fg%2F11q1wjvhnx!19sChIJpStyLebwmwARR00LLQWjMRo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9699118,-43.6925628
2342,2875,2875,Padrinho material de construção,"Estr. do Piaí, 3120 - loja - Sepetiba, Rio de Janeiro - RJ, 23530-610",https://www.google.com/maps/place/Padrinho+material+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bf165d6e288a1:0x546ee66028a57e3e!8m2!3d-22.9770078!4d-43.6804586!16s%2Fg%2F11w3lc8tk6!19sChIJoYji1mXxmwARPn6lKGDmblQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9770078,-43.6804586
2343,2876,2876,Asiel parafusos e ferramentas,"R. Darcí Vargas, 40 - Sepetiba, Rio de Janeiro - RJ, 23540-090",https://www.google.com/maps/place/Asiel+parafusos+e+ferramentas/data=!4m7!3m6!1s0x9bf11932c75839:0xba9e29ad862056c1!8m2!3d-22.974024!4d-43.69793!16s%2Fg%2F11rxhw8wr_!19sChIJOVjHMhnxmwARwVYghq0pnro?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.974024,-43.69793
2344,2877,2877,J.P Ferragens,"Estr. Velha do Piaí, 34 - Sepetiba, Rio de Janeiro - RJ, 23530-075",https://www.google.com/maps/place/J.P+Ferragens/data=!4m7!3m6!1s0x9bf0ec333cc7a1:0x5c41618aed48c98d!8m2!3d-22.9654288!4d-43.6879516!16s%2Fg%2F11h230vnmw!19sChIJocc8M-zwmwARjclI7YphQVw?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9654288,-43.6879516
2345,2878,2878,Bazar Popular Sepetiba,"Tv. Santa Vitória, 59 - Sepetiba, Rio de Janeiro - RJ, 23545-370",https://www.google.com/maps/place/Bazar+Popular+Sepetiba/data=!4m7!3m6!1s0x9bf0d6fb6d29d1:0x5b5afa7676ee4646!8m2!3d-22.9708658!4d-43.7074749!16s%2Fg%2F11bws90bym!19sChIJ0Slt-9bwmwARRkbudnb6Wls?authuser=0&hl=pt-BR&rclk=1,Bazar,-22.9708658,-43.7074749
2346,2879,2879,MS Esportes e Bazar - Sepetiba,"Estr. do Piaí, 5097 - Sepetiba, Rio de Janeiro - RJ, 23530-611",https://www.google.com/maps/place/MS+Esportes+e+Bazar+-+Sepetiba/data=!4m7!3m6!1s0x9bf19e9de152e9:0xf6fbcf94a62f0ab0!8m2!3d-22.9698321!4d-43.6940394!16s%2Fg%2F11f9zs3vwq!19sChIJ6VLhnZ7xmwARsAovppTP-_Y?authuser=0&hl=pt-BR&rclk=1,Bazar,-22.9698321,-43.6940394
2347,2880,2880,Gauchao Madeiras,"Estr. do Piaí, 4829 - Sepetiba, Rio de Janeiro - RJ, 23530-610",https://www.google.com/maps/place/Gauchao+Madeiras/data=!4m7!3m6!1s0x9bf0e618d56013:0x5981c7ac1a2af23d!8m2!3d-22.970067!4d-43.6913094!16s%2Fg%2F11h2qycgry!19sChIJE2DVGObwmwARPfIqGqzHgVk?authuser=0&hl=pt-BR&rclk=1,Empresa madeireira,-22.970067,-43.6913094
2348,2882,2882,Família Gesso,"Estr. da Estiva, 150 - Lote 4 - Quadra A1 - Sepetiba, Rio de Janeiro - RJ, 23530-075",https://www.google.com/maps/place/Fam%C3%ADlia+Gesso/data=!4m7!3m6!1s0x9bf0ef9ff5221f:0x760658e8441ede61!8m2!3d-22.9693927!4d-43.6880488!16s%2Fg%2F11c5skt187!19sChIJHyL1n-_wmwARYd4eROhYBnY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.9693927,-43.6880488
2349,2883,2883,LM GESSO,"R. Darcí Vargas, 80 - Sepetiba, Rio de Janeiro - RJ, 23540-090",https://www.google.com/maps/place/LM+GESSO/data=!4m7!3m6!1s0x9bf16157a234e3:0x61f0d6d286a46da5!8m2!3d-22.9753931!4d-43.696719!16s%2Fg%2F11hx_zywlc!19sChIJ4zSiV2HxmwARpW2khtLW8GE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.9753931,-43.696719
2350,2890,2890,Anderson Lajes,"Estr. de Sepetiba, 4606 - Sepetiba, Rio de Janeiro - RJ, 23520-660",https://www.google.com/maps/place/Anderson+Lajes/data=!4m7!3m6!1s0x9bf0eaaccc480d:0x9dea9725fe582bc2!8m2!3d-22.9591632!4d-43.6946792!16s%2Fg%2F11fps6tfgm!19sChIJDUjMrOrwmwARwitY_iWX6p0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9591632,-43.6946792
2351,2892,2892,SM Materiais Estéticos,"R. José Fernandes, 14 - Loja 01 - Sepetiba, Rio de Janeiro - RJ, 23535-450",https://www.google.com/maps/place/SM+Materiais+Est%C3%A9ticos/data=!4m7!3m6!1s0x9bf114260f8b65:0x1d334c64033f61d1!8m2!3d-22.975426!4d-43.69484!16s%2Fg%2F11kj8x2qcw!19sChIJZYsPJhTxmwAR0WE_A2RMMx0?authuser=0&hl=pt-BR&rclk=1,Loja de produtos de beleza,-22.975426,-43.69484
2352,2896,2896,Materiais De Construção,"R. Vitória Regia de Sepetiba - Sepetiba, Rio de Janeiro - RJ, 23545-004",https://www.google.com/maps/place/Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bf0c5ed3fbb05:0xe83610a695dc3052!8m2!3d-22.9618317!4d-43.7039425!16s%2Fg%2F11sc24g1gy!19sChIJBbs_7cXwmwARUjDclaYQNug?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9618317,-43.7039425
2353,2897,2897,Bazar Popular Sepetiba 2,"Praia Recôncavo, 710 - Sepetiba, Rio de Janeiro - RJ, 23530-463",https://www.google.com/maps/place/Bazar+Popular+Sepetiba+2/data=!4m7!3m6!1s0x9bf10008bedccf:0x9371da58017d8655!8m2!3d-22.9847048!4d-43.6949283!16s%2Fg%2F11vz3gprxl!19sChIJz9y-CADxmwARVYZ9AVjacZM?authuser=0&hl=pt-BR&rclk=1,Loja,-22.9847048,-43.6949283
2354,2924,2924,Universo das Festas Sepetiba,"Estr. do Piaí, 4821 - Sepetiba, Rio de Janeiro - RJ, 23530-611",https://www.google.com/maps/place/Universo+das+Festas+Sepetiba/data=!4m7!3m6!1s0x9bf1f5f96a2e3f:0x31c39ab88c8d1e95!8m2!3d-22.9701579!4d-43.691072!16s%2Fg%2F11srt4w5ym!19sChIJPy5q-fXxmwARlR6NjLiawzE?authuser=0&hl=pt-BR&rclk=1,Loja,-22.9701579,-43.691072
2355,2927,2927,Dino Piscinas Sepetiba,"Estr. do Piaí, N° 4675 - Sepetiba, Rio de Janeiro - RJ, 23530-611",https://www.google.com/maps/place/Dino+Piscinas+Sepetiba/data=!4m7!3m6!1s0x9bf1f34ae070a7:0x8b86eee932c34d4e!8m2!3d-22.9704888!4d-43.6892727!16s%2Fg%2F11mw7gvdkw!19sChIJp3DgSvPxmwARTk3DMunuhos?authuser=0&hl=pt-BR&rclk=1,Loja,-22.9704888,-43.6892727
2356,2935,2935,Obra & Cia,"Estr. da Gávea, 638 - São Conrado, Rio de Janeiro - RJ, 22610-002",https://www.google.com/maps/place/Obra+%26+Cia/data=!4m7!3m6!1s0x9bd748351b7897:0x6876db95c489b020!8m2!3d-22.9935607!4d-43.256212!16s%2Fg%2F11wbdpn0tp!19sChIJl3gbNUjXmwARILCJxJXbdmg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9935607,-43.256212
2357,2936,2936,Sol Materiais de Construções e Bazar,"R. São Januário, 45 - São Cristóvão, Rio de Janeiro - RJ, 20921-002",https://www.google.com/maps/place/Sol+Materiais+de+Constru%C3%A7%C3%B5es+e+Bazar/data=!4m7!3m6!1s0x997ef02a6a33ed:0xfe34c0464dc640de!8m2!3d-22.8998367!4d-43.2253744!16s%2Fg%2F1pp2w_csq!19sChIJ7TNqKvB-mQAR3kDGTUbANP4?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8998367,-43.2253744
2358,2937,2937,O Amigão,"R. Bela, 303 - São Cristóvão, Rio de Janeiro - RJ, 20930-381",https://www.google.com/maps/place/O+Amig%C3%A3o/data=!4m7!3m6!1s0x997ee7941b0023:0xa8eaca678ab0cd9b!8m2!3d-22.8924944!4d-43.2217206!16s%2Fg%2F1wk7s26r!19sChIJIwAblOd-mQARm82wimfK6qg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8924944,-43.2217206
2359,2938,2938,Construindo Sempre,"R. São Januário, 142 - São Cristóvão, Rio de Janeiro - RJ, 20921-003",https://www.google.com/maps/place/Construindo+Sempre/data=!4m7!3m6!1s0x997eee32eae84b:0xddd0866edb668cdd!8m2!3d-22.8990502!4d-43.2256282!16s%2Fg%2F11hd1wddy9!19sChIJS-jqMu5-mQAR3Yxm226G0N0?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.8990502,-43.2256282
2360,2939,2939,Eletro Ferragens Maiolino,"R. Figueira de Melo, 372 - São Cristóvão, Rio de Janeiro - RJ, 20941-000",https://www.google.com/maps/place/Eletro+Ferragens+Maiolino/data=!4m7!3m6!1s0x997ee3729f83b7:0xe6b593a094ee1ce6!8m2!3d-22.9007958!4d-43.2171021!16s%2Fg%2F1v4pv6sq!19sChIJt4OfcuN-mQAR5hzulKCTteY?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9007958,-43.2171021
2361,2940,2940,Loufan Materiais Elétricos Ltda,"R. São Januário, 75 - São Cristóvão, Rio de Janeiro - RJ, 20921-002",https://www.google.com/maps/place/Loufan+Materiais+El%C3%A9tricos+Ltda/data=!4m7!3m6!1s0x997eefd4f1614f:0xa11dd65aeb9ed284!8m2!3d-22.899566!4d-43.2254795!16s%2Fg%2F1tjt34qp!19sChIJT2Hx1O9-mQARhNKe61rWHaE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.899566,-43.2254795
2362,2943,2943,CARBOMRIO,"Rua General Argolo, 14 - Loja A - São Cristóvão, Rio de Janeiro - RJ, 20921-393",https://www.google.com/maps/place/CARBOMRIO/data=!4m7!3m6!1s0x9be035091afc59:0xa945a6a5d3442d1d!8m2!3d-22.8984153!4d-43.2235994!16s%2Fg%2F1vgqf9qc!19sChIJWfwaCTXgmwARHS1E06WmRak?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.8984153,-43.2235994
2363,2944,2944,RIO FERRAMENTAS,"R. Figueira de Melo, 356 - São Cristóvão, Rio de Janeiro - RJ, 20941-000",https://www.google.com/maps/place/RIO+FERRAMENTAS/data=!4m7!3m6!1s0x997ee3141b42eb:0xe4d9048989a51f54!8m2!3d-22.9015784!4d-43.216612!16s%2Fg%2F1v9gl6m0!19sChIJ60IbFON-mQARVB-liYkE2eQ?authuser=0&hl=pt-BR&rclk=1,Loja,-22.9015784,-43.216612
2364,2945,2945,,"R. São Cristóvão, 525 - São Cristóvão, Rio de Janeiro - RJ, 20940-001",https://www.google.com/maps/place//data=!4m4!3m3!1s0x997efca993366f:0x594cf221f76bb7dd!16s%2Fg%2F1pp2x5lhg!19sChIJbzaTqfx-mQAR3bdr9yHyTFk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,Não informado,Não informado
2365,2946,2946,MHL Serviços Máquinas e Ferramentas Ltda,"R. São Cristóvão, 667 - São Cristóvão, Rio de Janeiro - RJ, 20940-001",https://www.google.com/maps/place//data=!4m4!3m3!1s0x997f180dde72ab:0xe9c75102963b43d1!16s%2Fg%2F11h_k1469m!19sChIJq3LeDRh_mQAR0UM7lgJRx-k?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,Não informado,Não informado
2366,2947,2947,Armazém das Ferramentas,"R. Antunes Maciel, 35 - São Cristóvão, Rio de Janeiro - RJ, 20940-010",https://www.google.com/maps/place//data=!4m4!3m3!1s0x997efc15796d9d:0xbc70e6a54ef15972!16s%2Fg%2F11ggvybpc0!19sChIJnW15Ffx-mQARclnxTqXmcLw?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,Não informado,Não informado
2367,2948,2948,TECNOELÉTRICA ARPEMON,"R. São Cristóvão, 535 - Lj. A - São Cristóvão, Rio de Janeiro - RJ, 20940-001",https://www.google.com/maps/place/TECNOEL%C3%89TRICA+ARPEMON/data=!4m7!3m6!1s0x997efcabb45615:0x431b6174b0f3a204!8m2!3d-22.9025015!4d-43.218161!16s%2Fg%2F1tmy687h!19sChIJFVa0q_x-mQARBKLzsHRhG0M?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.9025015,-43.218161
2368,2949,2949,,"R. São Cristóvão, 545 - São Cristóvão, Rio de Janeiro - RJ, 20940-001",https://www.google.com/maps/place//data=!4m4!3m3!1s0x997efcaac15555:0xcc314582f2c650e8!16s%2Fg%2F11gbwl9r86!19sChIJVVXBqvx-mQAR6FDG8oJFMcw?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,Não informado,Não informado
2369,2951,2951,Olinox,"R. São Cristóvão, 516 - lojas L, M e N - São Cristóvão, Rio de Janeiro - RJ, 20940-001",https://www.google.com/maps/place/Olinox/data=!4m7!3m6!1s0x997efca979dae5:0x705b67a31225b03f!8m2!3d-22.9026754!4d-43.2178881!16s%2Fg%2F1td1fn07!19sChIJ5dp5qfx-mQARP7AlEqNnW3A?authuser=0&hl=pt-BR&rclk=1,Distribuidor de aço,-22.9026754,-43.2178881
2370,2952,2952,Amab Ferramentas,"Condomínio do Edifício Aladim - Rua S Cristóvão, 516 LOJA J-K, R. São Cristóvão, 516 - São Cristóvão, Rio de Janeiro - RJ, 20940-000",https://www.google.com/maps/place/Amab+Ferramentas/data=!4m7!3m6!1s0x997efca979dae5:0x3120363bb09d5651!8m2!3d-22.9028564!4d-43.2179929!16s%2Fg%2F1tdx0s4m!19sChIJ5dp5qfx-mQARUVadsDs2IDE?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9028564,-43.2179929
2371,2953,2953,,"R. São Cristóvão, 687 - São Cristóvão, Rio de Janeiro - RJ, 22775-005",https://www.google.com/maps/place//data=!4m4!3m3!1s0x9bd971a1123e07:0x22f494094b09daf7!16s%2Fg%2F11rmv6rz_m!19sChIJBz4SoXHZmwAR99oJSwmU9CI?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,Não informado,Não informado
2372,2955,2955,Mzs casa & construção,"R. Licínio Cardoso, 292 - São Francisco Xavier, Rio de Janeiro - RJ, 20960-015",https://www.google.com/maps/place/Mzs+casa+%26+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997f8ea44bb219:0x2b6e8b78924337fe!8m2!3d-22.8996225!4d-43.2443103!16s%2Fg%2F11fjtf3ct_!19sChIJGbJLpI5_mQAR_jdDkniLbis?authuser=0&hl=pt-BR&rclk=1,Atacadista de materiais de construção,-22.8996225,-43.2443103
2373,2956,2956,Constru Gesso RJ,"R. São Francisco Xavier, 254 - Tijuca, Rio de Janeiro - RJ, 20550-013",https://www.google.com/maps/place/Constru+Gesso+RJ/data=!4m7!3m6!1s0x997e5c9d541d15:0xe4e0b9dd6d213a19!8m2!3d-22.9161851!4d-43.2279791!16s%2Fg%2F11fd4622rm!19sChIJFR1UnVx-mQARGTohbd254OQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.9161851,-43.2279791
2374,2957,2957,Cia da construção,"Estr. da Covanca, 1256 - Tanque, Rio de Janeiro - RJ, 22735-020",https://www.google.com/maps/place/Cia+da+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd90caac59365:0x7fdba86de67b9775!8m2!3d-22.914831!4d-43.349894!16s%2Fg%2F11r_m734ng!19sChIJZZPFqgzZmwARdZd75m2o238?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.914831,-43.349894
2375,2958,2958,Casa nossa,"Avenida Nelson Cardoso 1031, taquara rio de janeiro - Taquara, Rio de Janeiro - RJ, 22730-001",https://www.google.com/maps/place/Casa+nossa/data=!4m7!3m6!1s0x9bd8f5c95c0001:0x30f6dbecc0865732!8m2!3d-22.9214545!4d-43.3701707!16s%2Fg%2F11c1xm9z5r!19sChIJAQBcyfXYmwARMleGwOzb9jA?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9214545,-43.3701707
2376,2959,2959,Telhacol,"R. Cândido Benício, 3946 - Tanque, Rio de Janeiro - RJ, 22733-003",https://www.google.com/maps/place/Telhacol/data=!4m7!3m6!1s0x9bd8642434fd8f:0xef0f19e7e58a0080!8m2!3d-22.9153558!4d-43.3616256!16s%2Fg%2F11cmh9rv31!19sChIJj_00JGTYmwARgACK5ecZD-8?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9153558,-43.3616256
2377,2961,2961,Carpintaria Jacarepaguá,"R. Cândido Benício, 4035 - Tanque, Rio de Janeiro - RJ, 22733-003",https://www.google.com/maps/place/Carpintaria+Jacarepagu%C3%A1/data=!4m7!3m6!1s0x9bd865d46b835d:0xc906f2cc86f988eb!8m2!3d-22.9155189!4d-43.3605556!16s%2Fg%2F1tfh5wv9!19sChIJXYNr1GXYmwAR64j5hszyBsk?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.9155189,-43.3605556
2378,2963,2963,Germânica De Lajes Indústria E Comércio De Madeiras,"R. Apolônia Pinto, 190 - Tanque, Rio de Janeiro - RJ, 22735-290",https://www.google.com/maps/place/Germ%C3%A2nica+De+Lajes+Ind%C3%BAstria+E+Com%C3%A9rcio+De+Madeiras/data=!4m7!3m6!1s0x9bd85ea9407a91:0xeb3782e52d4ae6a5!8m2!3d-22.9242331!4d-43.3635031!16s%2Fg%2F11f3cgrwmw!19sChIJkXpAqV7YmwARpeZKLeWCN-s?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.9242331,-43.3635031
